id,longitude,latitude,year,month,beat,precinct
563,-122.308315131,47.59924291,2014,6,G2,E
564,-122.308315131,47.59924291,2014,6,G2,E
565,-122.344689815,47.70468909,2014,6,N3,N
566,-122.331392641,47.60107283,2014,6,K3,W
567,-122.342163009,47.60817175,2014,6,M1,W
568,-122.341102352,47.61134854,2014,6,M1,W
569,-122.320872893,47.61990775,2014,6,E1,E
570,-122.340128232,47.61062345,2014,6,M1,W
571,-122.341971814,47.60978278,2014,6,M1,W
572,-122.320872893,47.61990775,2014,6,E1,E
573,-122.331124146,47.60171758,2014,6,K2,W
574,-122.344543532,47.6923816,2014,6,N3,N
575,-122.344543532,47.6923816,2014,6,N3,N
576,-122.337792916,47.60974973,2014,6,M3,W
577,-122.345085286,47.73306346,2014,6,N2,N
578,-122.345085286,47.73306346,2014,6,N2,N
579,-122.345085286,47.73306346,2014,6,N2,N
580,-122.345085286,47.73306346,2014,6,N2,N
581,-122.337792916,47.60974973,2014,6,M3,W
582,-122.339458558,47.60905306,2014,6,M1,W
583,-122.344552055,47.69309925,2014,6,N3,N
584,-122.342192704,47.61316683,2014,6,D1,W
585,-122.335688614,47.60004632,2014,6,UNKNOWN,UNKNOWN
586,-122.34602219,47.53395459,2014,6,F3,SW
587,-122.323048869,47.62370445,2014,6,E1,E
588,-122.333200197,47.60088199,2014,6,K2,W
589,-122.345702747,47.61641416,2014,6,D2,W
590,-122.344925265,47.60928195,2014,6,M1,W
591,-122.344925265,47.60928195,2014,6,M1,W
592,-122.323048866,47.62370445,2014,6,E1,E
593,-122.331214864,47.60087849,2014,6,K2,W
594,-122.331214864,47.60087849,2014,6,K2,W
595,-122.31815944,47.61525439,2014,6,E2,E
596,-122.318168851,47.6158384,2014,6,E2,E
597,-122.32089893,47.62153197,2014,6,E1,E
598,-122.335775242,47.60922111,2014,6,M3,W
599,-122.340922038,47.60981423,2014,6,M1,W
600,-122.3415426,47.61278241,2014,6,M2,W
601,-122.339358064,47.60978174,2014,6,M3,W
602,-122.331124146,47.60171758,2014,6,K2,W
603,-122.331124146,47.60171758,2014,6,K2,W
604,-122.332882413,47.59920289,2014,6,K2,W
605,-122.34391211,47.61183729,2014,6,D1,W
606,-122.339358065,47.60978173,2014,6,M3,W
607,-122.343801294,47.60861588,2014,6,M1,W
608,-122.360897185,47.6453778,2014,6,Q2,W
609,-122.330741482,47.60087781,2014,6,K3,W
610,-122.358925254,47.72325109,2014,6,N1,N
611,-122.284763965,47.54426843,2014,6,S1,S
612,-122.339105331,47.60782817,2014,6,M1,W
613,-122.37621744,47.66679779,2014,6,B1,N
614,-122.37621744,47.66679779,2014,6,B1,N
615,-122.264496402,47.52240866,2014,6,S3,S
616,-122.30114956,47.54428439,2014,6,S1,S
617,-122.388708033,47.54386707,2014,6,W3,SW
618,-122.36763351,47.56761553,2014,6,W1,SW
619,-122.341542597,47.61278241,2014,6,M2,W
620,-122.334183169,47.6004783,2014,6,K2,W
621,-122.333200197,47.60088199,2014,6,K2,W
622,-122.320771381,47.61351951,2014,6,E2,E
623,-122.32886096,47.60334108,2014,6,K1,W
624,-122.316891321,47.6176006,2014,6,E2,E
625,-122.322241462,47.53963322,2014,6,O3,S
626,-122.349168781,47.71776982,2014,6,N2,N
627,-122.339358065,47.60978173,2014,6,M3,W
628,-122.344694128,47.70505121,2014,6,N3,N
629,-122.327355432,47.60337148,2014,6,K3,W
630,-122.320532544,47.70721264,2014,5,L2,N
631,-122.320532544,47.70721264,2014,5,L2,N
632,-122.263779256,47.52601431,2014,5,S2,S
633,-122.264670382,47.52501774,2014,5,S2,S
634,-122.338348306,47.60951744,2014,5,M3,W
635,-122.338348306,47.60951744,2014,5,M3,W
636,-122.287386094,47.56539805,2014,5,R3,S
637,-122.338903689,47.60928514,2014,5,M1,W
638,-122.318168851,47.6158384,2014,5,E2,E
639,-122.343493771,47.61393611,2014,5,D1,W
640,-122.342402604,47.6121175,2014,5,M1,W
641,-122.331573389,47.60004107,2014,5,K2,W
642,-122.352139778,47.62457135,2014,5,Q3,W
644,-122.346314758,47.64058931,2014,5,D2,W
645,-122.27532276,47.52331187,2014,5,S2,S
646,-122.355384526,47.66843118,2014,5,B2,N
647,-122.355384526,47.66843118,2014,5,B2,N
648,-122.320915228,47.6225585,2014,5,E1,E
649,-122.337238165,47.60998189,2014,5,M3,W
651,-122.291553499,47.55529415,2014,5,R1,S
652,-122.330807498,47.60046424,2014,5,K3,W
653,-122.330807498,47.60046424,2014,5,K3,W
654,-122.32089893,47.62153197,2014,5,E1,E
655,-122.32089893,47.62153197,2014,5,E1,E
656,-122.331214864,47.60087849,2014,5,K2,W
657,-122.345887807,47.692741409999996,2014,5,N3,N
658,-122.279406748,47.5379716,2014,5,S2,S
659,-122.337238165,47.60998189,2014,5,M3,W
660,-122.329048253,47.58878256,2014,5,O1,S
661,-122.344896095,47.71717447,2014,5,N2,N
662,-122.341102352,47.61134854,2014,5,M1,W
663,-122.340242173,47.61201358,2014,5,M2,W
664,-122.331575538,47.59962093,2014,5,K2,W
665,-122.355044641,47.53186765,2014,5,F3,SW
666,-122.340242172,47.61201358,2014,5,M1,W
667,-122.340242172,47.61201358,2014,5,M1,W
668,-122.338449516,47.60878866,2014,5,M3,W
669,-122.338449516,47.60878866,2014,5,M3,W
670,-122.338449516,47.60878866,2014,5,M3,W
671,-122.340467725,47.6093176,2014,5,M1,W
672,-122.323048869,47.62370445,2014,5,E1,E
673,-122.386583562,47.58025275,2014,5,W1,SW
674,-122.331776961,47.60149293,2014,5,K3,W
675,-122.26998958,47.53096562,2014,5,S2,S
676,-122.31422406,47.66400406,2014,5,U2,N
677,-122.34414364,47.61432035,2014,5,D1,W
678,-122.333808099,47.61210339,2014,5,M3,W
679,-122.333808099,47.61210339,2014,5,M3,W
680,-122.318168851,47.6158384,2014,5,E2,E
681,-122.341322535,47.61206556,2014,5,M1,W
682,-122.308967847,47.59923898,2014,5,G3,E
683,-122.34414364,47.61432035,2014,5,D1,W
684,-122.340013422,47.60882096,2014,5,M1,W
685,-122.340013422,47.60882096,2014,5,M1,W
686,-122.340013422,47.60882096,2014,5,M1,W
687,-122.344834268,47.71354798,2014,5,N2,N
688,-122.344834268,47.71354798,2014,5,N2,N
689,-122.308315131,47.59924291,2014,5,G2,E
690,-122.344925265,47.60928195,2014,5,M1,W
691,-122.342163009,47.60817175,2014,5,M1,W
692,-122.342163009,47.60817175,2014,5,M1,W
693,-122.318168851,47.6158384,2014,5,E2,E
694,-122.340467726,47.6093176,2014,5,M1,W
695,-122.339358064,47.60978174,2014,5,M3,W
696,-122.341971814,47.60978278,2014,5,M1,W
697,-122.341971814,47.60978278,2014,5,M1,W
698,-122.330807498,47.60046424,2014,5,K3,W
699,-122.331711344,47.62196812,2014,5,D3,W
700,-122.334662848,47.57981127,2014,5,O1,S
701,-122.33095792,47.60001619,2014,5,K2,W
702,-122.35774041,47.53277831,2014,5,F2,SW
703,-122.346234139,47.61004416,2014,5,D1,W
704,-122.334010378,47.61064592,2014,5,M3,W
705,-122.338247298,47.6102463,2014,5,M3,W
706,-122.323101132,47.55150187,2014,5,O3,S
707,-122.323101132,47.55150187,2014,5,O3,S
708,-122.338247298,47.6102463,2014,5,M3,W
709,-122.338247298,47.6102463,2014,5,M3,W
710,-122.328309116,47.61508133,2014,5,E1,E
711,-122.331214864,47.60087849,2014,5,K2,W
712,-122.320025593,47.6158308,2014,5,E2,E
713,-122.339358064,47.60978174,2014,5,M1,W
714,-122.354956679,47.54098985,2014,5,F1,SW
715,-122.319748098,47.62108398,2014,5,E1,E
716,-122.353471284,47.51735061,2014,5,F3,SW
717,-122.333200197,47.60088199,2014,5,K2,W
718,-122.342879598,47.60981273,2014,5,M1,W
719,-122.336329922,47.60898867,2014,5,M3,W
720,-122.331124146,47.60171758,2014,5,K2,W
721,-122.331124146,47.60171758,2014,5,K2,W
722,-122.330807495,47.60046424,2014,5,K3,W
723,-122.312564776,47.59547243,2014,5,G3,E
724,-122.320882286,47.6204918,2014,5,E1,E
725,-122.335866558,47.60088302,2014,5,K2,W
726,-122.265563949,47.52513641,2014,5,S2,S
727,-122.320882286,47.6204918,2014,5,E1,E
728,-122.296353056,47.5462666,2014,5,S1,S
729,-122.324572069,47.6613414,2014,4,B3,N
730,-122.381494004,47.55654469,2014,4,W2,SW
731,-122.381494004,47.55654469,2014,4,W2,SW
732,-122.320882286,47.6204918,2014,4,E1,E
733,-122.320882286,47.6204918,2014,4,E1,E
734,-122.355407831,47.70082114,2014,4,J1,N
735,-122.339458558,47.60905306,2014,4,M1,W
736,-122.344552055,47.69309925,2014,4,N3,N
737,-122.344143639,47.61432034,2014,4,D1,W
738,-122.375467926,47.58474753,2014,4,W1,SW
739,-122.308315128,47.59924291,2014,4,G2,E
740,-122.334252982,47.6181844,2014,4,D3,W
741,-122.346642841,47.64141974,2014,4,Q2,W
742,-122.323586836,47.60002756,2014,4,K3,W
743,-122.322241462,47.53963322,2014,4,O3,S
744,-122.320771381,47.61351951,2014,4,E2,E
745,-122.344569268,47.69454796,2014,4,N3,N
746,-122.264496402,47.52240866,2014,4,S3,S
747,-122.354473682,47.53368321,2014,4,F3,SW
748,-122.354473682,47.53368321,2014,4,F3,SW
749,-122.308315128,47.59924291,2014,4,G2,E
750,-122.359462023,47.64689532,2014,4,Q2,W
751,-122.359462023,47.64689532,2014,4,Q2,W
752,-122.350810651,47.7280116,2014,4,N1,N
753,-122.336229324,47.60971758,2014,4,M3,W
754,-122.336229324,47.60971758,2014,4,M3,W
755,-122.371691793,47.71818253,2014,4,N1,N
756,-122.330510332,47.60188591,2014,4,K2,W
757,-122.342163009,47.60817175,2014,4,M1,W
758,-122.342163009,47.60817175,2014,4,M1,W
759,-122.330186445,47.54517824,2014,4,O3,S
760,-122.330186445,47.54517824,2014,4,O3,S
761,-122.320561304,47.70857741,2014,4,L2,N
762,-122.344219169,47.5301154,2014,4,F3,SW
763,-122.330807498,47.60046424,2014,4,K3,W
764,-122.289921964,47.56888116,2014,4,R2,S
765,-122.333200197,47.60088199,2014,4,K2,W
766,-122.338146747,47.61097516,2014,4,M2,W
767,-122.337338753,47.60925298,2014,4,M3,W
768,-122.337338753,47.60925298,2014,4,M3,W
769,-122.337338753,47.60925298,2014,4,M3,W
770,-122.345223487,47.6143722,2014,4,D1,W
771,-122.318149417,47.60002133,2014,4,K3,W
772,-122.341959543,47.610682,2014,4,M1,W
773,-122.338348306,47.60951744,2014,4,M3,W
774,-122.3406699,47.60786035,2014,4,M1,W
775,-122.340922038,47.60981423,2014,4,M1,W
776,-122.331776965,47.60149293,2014,4,K3,W
777,-122.338449516,47.60878866,2014,4,M3,W
778,-122.340013422,47.60882096,2014,4,M1,W
779,-122.312793621,47.61222961,2014,4,C3,E
780,-122.330420403,47.62024434,2014,4,D3,W
781,-122.330420403,47.62024434,2014,4,D3,W
782,-122.337792916,47.60974973,2014,4,M3,W
783,-122.385172497,47.58118609,2014,4,W1,SW
784,-122.32217731,47.61814803,2014,4,E2,E
785,-122.344655369,47.7017921,2014,4,N3,N
786,-122.32445099,47.61354072,2014,4,E3,E
787,-122.349139684,47.6137554,2014,4,D1,W
788,-122.331342544,47.60773005,2014,4,K1,W
789,-122.304386269,47.60267113,2014,4,G2,E
790,-122.304386269,47.60267113,2014,4,G2,E
791,-122.304386269,47.60267113,2014,4,G2,E
792,-122.33392182,47.6046785,2014,4,K1,W
793,-122.343801294,47.60861588,2014,4,M1,W
794,-122.336454731,47.60172043,2014,4,K1,W
795,-122.341959536,47.610682,2014,4,M1,W
796,-122.338348304,47.60951744,2014,4,M3,W
797,-122.322129916,47.61522608,2014,4,E2,E
798,-122.32344728,47.6176533,2014,4,E2,E
799,-122.32344728,47.6176533,2014,4,E2,E
800,-122.32344728,47.6176533,2014,4,E2,E
801,-122.323750055,47.5991886,2014,4,K3,W
802,-122.308315128,47.59924291,2014,4,G2,E
803,-122.313642127,47.6649046,2014,4,U1,N
804,-122.331983505,47.60171871,2014,4,K2,W
805,-122.337591975,47.61120737,2014,4,M3,W
806,-122.331393297,47.60087888,2014,4,K2,W
807,-122.336884599,47.60875623,2014,4,M3,W
808,-122.331049075,47.60489386,2014,4,K1,W
809,-122.331049075,47.60489386,2014,4,K1,W
810,-122.348823012,47.6159141,2014,4,D1,W
811,-122.348823012,47.6159141,2014,4,D1,W
812,-122.339358064,47.60978174,2014,4,M3,W
813,-122.341132733,47.61004447,2014,4,M1,W
814,-122.320826482,47.6169873,2014,4,E2,E
815,-122.324013665,47.52901884,2014,4,F3,SW
816,-122.338348304,47.60951744,2014,4,M3,W
817,-122.350148925,47.61552535,2014,4,D1,W
818,-122.32886096,47.60334108,2014,4,K1,W
819,-122.3415426,47.61278241,2014,4,M2,W
820,-122.344925265,47.60928195,2014,4,M1,W
821,-122.330807498,47.60046424,2014,4,K3,W
822,-122.342538295,47.6534133,2014,4,B3,N
823,-122.331776965,47.60149293,2014,4,K3,W
824,-122.337591975,47.61120737,2014,4,M3,W
825,-122.335017876,47.61090902,2014,4,M3,W
826,-122.324615158,47.7086028,2014,4,L2,N
827,-122.324615158,47.7086028,2014,4,L2,N
828,-122.356056569,47.62458061,2014,4,Q3,W
829,-122.356056569,47.62458061,2014,4,Q3,W
830,-122.284977909,47.56514952,2014,4,R3,S
831,-122.290678037,47.71106992,2014,4,L3,N
832,-122.270154711,47.53644387,2014,4,S2,S
833,-122.270154704,47.53644387,2014,4,S2,S
834,-122.317222849,47.59918907,2014,4,K3,W
835,-122.342622653,47.61283437,2014,4,D1,W
836,-122.322102199,47.61352655,2014,4,E2,E
837,-122.320915228,47.6225585,2014,4,E1,E
838,-122.343923588,47.61360367,2014,3,D1,W
839,-122.349102902,47.61314718,2014,3,D1,W
840,-122.349102902,47.61314718,2014,3,D1,W
841,-122.341564721,47.61631394,2014,3,D2,W
842,-122.318168851,47.6158384,2014,3,E2,E
843,-122.34473366,47.70745548,2014,3,N3,N
844,-122.331124146,47.60171758,2014,3,K2,W
845,-122.331082199,47.60241242,2014,3,K2,W
846,-122.325829072,47.63305755,2014,3,D3,W
847,-122.314343862,47.65906879,2014,3,U2,N
848,-122.289243643,47.56794838,2014,3,R3,S
849,-122.346328394,47.65773913,2014,3,B3,N
850,-122.302772172,47.6074384,2014,3,G2,E
851,-122.343661645,47.53195159,2014,3,F3,SW
852,-122.355568237,47.73275995,2014,3,N1,N
853,-122.321394889,47.58384831,2014,3,O1,S
854,-122.33112414,47.60171758,2014,3,K2,W
855,-122.312079275,47.68304587,2014,3,U1,N
856,-122.32173501,47.59918461,2014,3,K3,W
857,-122.315680055,47.59919954,2014,3,K3,W
858,-122.31722978,47.60001456,2014,3,K3,W
859,-122.315680055,47.59919954,2014,3,K3,W
860,-122.311554459,47.60618118,2014,3,G2,E
861,-122.315680055,47.59919954,2014,3,K3,W
862,-122.293607613,47.57629106,2014,3,R2,S
863,-122.293607613,47.57629106,2014,3,R2,S
864,-122.338146747,47.61097516,2014,3,M2,W
865,-122.325552288,47.61704061,2014,3,E1,E
866,-122.339458557,47.60905306,2014,3,M1,W
867,-122.330510332,47.60188591,2014,3,K2,W
868,-122.362729775,47.70139123,2014,3,N1,N
869,-122.343636522,47.61032054,2014,3,M1,W
870,-122.343801294,47.60861588,2014,3,M1,W
871,-122.315680055,47.59919954,2014,3,K3,W
872,-122.37432436,47.55013253,2014,3,W2,SW
873,-122.37432436,47.55013253,2014,3,W2,SW
874,-122.314137258,47.59921009,2014,3,K3,W
875,-122.321735005,47.5991846,2014,3,K3,W
876,-122.315680055,47.59919954,2014,3,K3,W
877,-122.32636388,47.59835382,2014,3,K3,W
878,-122.308288707,47.60616717,2014,3,G2,E
879,-122.308288707,47.60616717,2014,3,G2,E
880,-122.344793514,47.61470458,2014,3,D1,W
881,-122.401469036,47.57835453,2014,3,W1,SW
882,-122.270103936,47.50790571,2014,3,S3,S
883,-122.339458558,47.60905306,2014,3,M1,W
884,-122.33095792,47.60001619,2014,3,K2,W
885,-122.321004406,47.55335103,2014,3,O3,S
886,-122.320044108,47.61699899,2014,3,E2,E
887,-122.282135316,47.55470846,2014,3,R3,S
888,-122.354091378,47.62544738,2014,3,Q3,W
889,-122.32089893,47.62153197,2014,3,E1,E
890,-122.31624614,47.52644472,2014,3,F3,SW
891,-122.31624614,47.52644472,2014,3,F3,SW
892,-122.344896093,47.71717447,2014,3,N2,N
893,-122.344896093,47.71717447,2014,3,N2,N
894,-122.340467726,47.6093176,2014,3,M1,W
895,-122.338247298,47.6102463,2014,3,M3,W
896,-122.330339872,47.60002112,2014,3,K3,W
897,-122.298760784,47.59614551,2014,3,G3,E
898,-122.338903689,47.60928514,2014,3,M1,W
899,-122.34414364,47.61432035,2014,3,D1,W
900,-122.339812453,47.61027832,2014,3,M1,W
901,-122.340467726,47.6093176,2014,3,M1,W
902,-122.331124146,47.60171758,2014,3,K2,W
903,-122.331963982,47.60253739,2014,3,K1,W
904,-122.336884599,47.60875623,2014,3,M3,W
905,-122.340471508,47.60862931,2014,3,M1,W
906,-122.344925265,47.60928195,2014,3,M1,W
907,-122.32089893,47.62153197,2014,3,E1,E
908,-122.343923588,47.61360367,2014,3,D1,W
909,-122.343923588,47.61360367,2014,3,D1,W
910,-122.355709521,47.53368182,2014,3,F1,SW
911,-122.288423556,47.56496219,2014,3,R2,S
912,-122.320882286,47.6204918,2014,3,E1,E
913,-122.319643595,47.59834791,2014,3,K3,W
914,-122.331124146,47.60171758,2014,3,K2,W
915,-122.31722978,47.60001456,2014,3,K3,W
916,-122.31722978,47.60001456,2014,3,K3,W
917,-122.331776965,47.60149293,2014,3,K3,W
918,-122.330976346,47.59828697,2014,3,K2,W
919,-122.330510332,47.60188591,2014,3,K2,W
920,-122.309391783,47.59308025,2014,3,G3,E
921,-122.294197698,47.61644406,2014,3,C3,E
922,-122.331776961,47.60149293,2014,3,K3,W
923,-122.330342446,47.59999132,2014,3,K2,W
924,-122.308315131,47.59924291,2014,3,G2,E
925,-122.308315131,47.59924291,2014,3,G2,E
926,-122.339358064,47.60978174,2014,3,M3,W
927,-122.334178593,47.60172234,2014,3,K2,W
928,-122.334178593,47.60172234,2014,3,K2,W
929,-122.329401494,47.5602037,2014,3,O2,S
930,-122.320780372,47.61407567,2014,3,E2,E
931,-122.343923588,47.61360367,2014,3,D1,W
932,-122.308315131,47.59924291,2014,3,G2,E
933,-122.308315131,47.59924291,2014,3,G2,E
934,-122.293538643,47.61702466,2014,3,C3,E
935,-122.332496085,47.61402449,2014,2,M2,W
936,-122.383948274,47.66704511,2014,2,B1,N
937,-122.279031633,47.55043351,2014,2,R3,S
938,-122.331124146,47.60171758,2014,2,K2,W
939,-122.331124146,47.60171758,2014,2,K2,W
940,-122.331124146,47.60171758,2014,2,K2,W
941,-122.331082199,47.60241242,2014,2,K2,W
942,-122.315680055,47.59919954,2014,2,K3,W
943,-122.315680055,47.59919954,2014,2,K3,W
944,-122.337582721,47.72685451,2014,2,N2,N
945,-122.344353393,47.61327122,2014,2,D1,W
946,-122.344353393,47.61327122,2014,2,D1,W
947,-122.344353393,47.61327122,2014,2,D1,W
948,-122.343493771,47.61393611,2014,2,D1,W
949,-122.321464287,47.61523069,2014,2,E2,E
950,-122.321464287,47.61523069,2014,2,E2,E
951,-122.327031594,47.59583677,2014,2,K3,W
952,-122.331082199,47.60241242,2014,2,K2,W
953,-122.32169565,47.59834608,2014,2,K3,W
954,-122.31722978,47.60001456,2014,2,K3,W
955,-122.31722978,47.60001456,2014,2,K3,W
956,-122.369349379,47.52103664,2014,2,F2,SW
957,-122.320924261,47.62312892,2014,2,E1,E
958,-122.299158741,47.57967225,2014,2,R2,S
959,-122.331776965,47.60149293,2014,2,K3,W
960,-122.331082199,47.60241242,2014,2,K2,W
961,-122.344896093,47.71717447,2014,2,N2,N
962,-122.344896093,47.71717447,2014,2,N2,N
963,-122.334203646,47.62613482,2014,2,D3,W
964,-122.343923588,47.61360367,2014,2,D1,W
965,-122.320789514,47.61465549,2014,2,E2,E
966,-122.320789514,47.61465549,2014,2,E2,E
967,-122.331214864,47.60087849,2014,2,K2,W
968,-122.320872893,47.61990775,2014,2,E1,E
969,-122.342879598,47.60981273,2014,2,M1,W
970,-122.336128721,47.61044597,2014,2,M3,W
971,-122.325058629,47.5983519,2014,2,K3,W
972,-122.337591975,47.61120737,2014,2,M3,W
973,-122.316510565,47.5488654,2014,2,O3,S
974,-122.331983505,47.60171871,2014,2,K2,W
975,-122.337792916,47.60974973,2014,2,M3,W
976,-122.331124146,47.60171758,2014,2,K2,W
977,-122.343702991,47.61288656,2014,2,D1,W
978,-122.308315131,47.59924291,2014,2,G2,E
979,-122.330510332,47.60188591,2014,2,K2,W
980,-122.317222849,47.59918907,2014,2,K3,W
981,-122.320915228,47.6225585,2014,2,E1,E
982,-122.317222849,47.59918907,2014,2,K3,W
983,-122.331124146,47.60171758,2014,2,K2,W
984,-122.342402599,47.6121175,2014,2,M1,W
985,-122.343891092,47.60857252,2014,2,M1,W
986,-122.342402604,47.6121175,2014,2,M1,W
987,-122.305147595,47.61767457,2014,2,C2,E
988,-122.308315128,47.59924291,2014,2,G2,E
989,-122.32231457,47.5899199,2014,2,O1,S
990,-122.270432964,47.53764263,2014,2,S2,S
991,-122.270274019,47.53695788,2014,2,S2,S
992,-122.308315128,47.59924291,2014,2,G2,E
993,-122.316845012,47.61468385,2014,2,E2,E
996,-122.317222849,47.59918907,2014,2,K3,W
997,-122.317222849,47.59918907,2014,2,K3,W
998,-122.319643595,47.59834791,2014,2,K3,W
999,-122.331392641,47.60107283,2014,2,K3,W
1000,-122.331392641,47.60107283,2014,2,K3,W
1001,-122.342142941,47.71340531,2014,2,N2,N
1002,-122.331393297,47.60087888,2014,2,K2,W
1003,-122.330371293,47.60002065,2014,2,K3,W
1004,-122.338732425,47.61229387,2014,2,M2,W
1005,-122.323473245,47.61003457,2014,2,E3,E
1006,-122.323473245,47.61003457,2014,2,E3,E
1007,-122.323473245,47.61003457,2014,2,E3,E
1008,-122.317222849,47.59918907,2014,2,K3,W
1009,-122.33026811,47.60087712,2014,2,K3,W
1010,-122.323415475,47.61523114,2014,2,E3,E
1011,-122.323415475,47.61523114,2014,2,E3,E
1012,-122.323415475,47.61523114,2014,2,E3,E
1013,-122.326504082,47.61408627,2014,2,E3,E
1014,-122.32636711,47.59751516,2014,2,K3,W
1015,-122.339358065,47.60978173,2014,2,M3,W
1016,-122.317222849,47.59918907,2014,2,K3,W
1017,-122.318430719,47.59918657,2014,2,K3,W
1018,-122.327359475,47.61343735,2014,2,E3,E
1019,-122.315680052,47.59919954,2014,2,K3,W
1020,-122.315680052,47.59919954,2014,2,K3,W
1021,-122.328965087,47.60003602,2014,2,K3,W
1022,-122.339439339,47.56341172,2014,2,O2,S
1023,-122.357991453,47.69152204,2014,2,J1,N
1024,-122.322241462,47.53963322,2014,2,O3,S
1025,-122.346072363,47.61194161,2014,1,D1,W
1026,-122.318435645,47.59750452,2014,1,K3,W
1027,-122.318435645,47.59750452,2014,1,K3,W
1028,-122.320771381,47.61351951,2014,1,E2,E
1029,-122.320771381,47.61351951,2014,1,E2,E
1030,-122.344353393,47.61327122,2014,1,D1,W
1031,-122.270274019,47.53695788,2014,1,S2,S
1032,-122.270274019,47.53695788,2014,1,S2,S
1033,-122.270274019,47.53695788,2014,1,S2,S
1034,-122.331124146,47.60171758,2014,1,K2,W
1035,-122.352806806,47.622678,2014,1,Q3,W
1036,-122.327670674,47.59835588,2014,1,K3,W
1038,-122.344896093,47.71717447,2014,1,N2,N
1039,-122.294721933,47.56475631,2014,1,R2,S
1040,-122.294721933,47.56475631,2014,1,R2,S
1041,-122.330510332,47.60188591,2014,1,K2,W
1042,-122.313707747,47.66127317,2014,1,U2,N
1043,-122.331688964,47.61230297,2014,1,M2,W
1044,-122.318430719,47.59918657,2014,1,K3,W
1045,-122.341230648,47.60694555,2014,1,M1,W
1046,-122.318168851,47.6158384,2014,1,E2,E
1047,-122.339358064,47.60978174,2014,1,M1,W
1048,-122.344353393,47.61327122,2014,1,D1,W
1049,-122.342634086,47.6146004,2014,1,D2,W
1050,-122.337792916,47.60974973,2014,1,M3,W
1051,-122.331082199,47.60241242,2014,1,K2,W
1052,-122.331082199,47.60241242,2014,1,K2,W
1053,-122.331082199,47.60241242,2014,1,K2,W
1054,-122.331082199,47.60241242,2014,1,K2,W
1055,-122.308315131,47.59924291,2014,1,G2,E
